ticker,in_orats,in_polygon,source
OFG,1,1,both
OFIX,1,1,both
OFLX,0,1,polygon
OFRM,1,0,orats
OFS,1,1,both
OFSSH,0,1,polygon
OGC,1,0,orats
OGE,1,1,both
OGEN,0,1,polygon
OGI,1,1,both
OGIG,1,1,both
OGN,1,1,both
OGS,1,1,both
OGXI,1,0,orats
OHAI,1,0,orats
OHI,1,1,both
OHRP,1,0,orats
OI,1,1,both
OIA,0,1,polygon
OIBR,1,0,orats
OIG,1,0,orats
OIH,1,1,both
OIHYL,1,0,orats
OII,1,1,both
OIIM,1,0,orats
OIL,1,0,orats
OILB,1,0,orats
OILD,1,1,both
OILK,1,1,both
OILNF,1,0,orats
OILT,1,1,both
OILU,1,1,both
OIS,1,1,both
OIX,1,0,orats
OKE,1,1,both
OKLL,1,0,orats
OKLO,1,0,orats
OKS,1,0,orats
OKSB,1,0,orats
OKTA,1,1,both
OKTG,1,0,orats
OKTX,1,0,orats
OKYO,0,1,polygon
OLB,0,1,polygon
OLED,1,1,both
OLK,1,1,both
OLLI,1,1,both
OLMA,1,1,both
OLN,1,1,both
OLO,1,1,both
OLP,1,1,both
OLPX,1,1,both
OM,1,1,both
OMAB,1,1,both
OMAH,1,0,orats
OMAM,1,0,orats
OMC,1,1,both
OMCL,1,1,both
OMDA,1,0,orats
OME,1,0,orats
OMED,1,0,orats
OMER,1,1,both
